,timestamp,text,url,id
0,2024-07-23 17:26:00+00:00,get self driving wrong building car easy building software tesla put fsd normal car fsd solved removing steering wheel turing around front seat super easy,https://twitter.com/Hades51155014/status/1815800545363517809,1815800545363517696
1,2024-07-23 17:22:00+00:00,clue long position googl leading big tech earnings quarter interesting implication cloud amzn msft advertising meta pin snap majority drive mag7 big move qqq tomorrow,https://twitter.com/AKS5173/status/1815799687049535515,1815799687049535488
2,2024-07-23 03:02:00+00:00,people justifying buying tesla elons political view reed hastings chair netflix lied american people bidens competence loudly knowingly still subscribe netflix,https://twitter.com/WR4NYGov/status/1815583310434992207,1815583310434992128
3,2024-07-23 17:25:00+00:00,reserved intent truth told personal matter hope everything franz good,https://twitter.com/teslaownersSV/status/1815800539181170976,1815800539181170944
4,2024-07-23 17:25:00+00:00,right history judge,https://twitter.com/Adamu436395/status/1815800538425905318,1815800538425905408
5,2024-07-23 16:56:00+00:00,google goog googl q2 earnings today eps est 185 28 revenue est 843b 13 looking ad tech reaction meta pin ttd youtube 8b cloud 1b profit capex 15b buyback 15b video following result,https://twitter.com/InvestorVideos/status/1815793092534116458,1815793092534116352
6,2024-07-23 17:25:00+00:00,mechanical part fail tesla park anyway,https://twitter.com/WybrowRobb/status/1815800522475200645,1815800522475200768
7,2024-07-23 17:25:00+00:00,rhaelicent immaculately constructed toxic yuri live go queen,https://twitter.com/heinrythefool/status/1815800468788109452,1815800468788109568
8,2024-07-23 17:25:00+00:00,nonono free give incentive play like like,https://twitter.com/gatds_/status/1815800464690364499,1815800464690364416
9,2024-07-23 17:25:00+00:00,right feel free send friend request,https://twitter.com/i_am_elon_updat/status/1815800438450434157,1815800438450434048
10,2024-07-23 17:14:00+00:00,medium saw couple negative day started talking big rotation tech yet mag 7 googl amzn aapl meta msft nvda tsla increased profit 52 q1 profit 493 company sp 500 declined 9,https://twitter.com/SStoykoff/status/1815797598508212657,1815797598508212736
11,2024-07-23 17:13:00+00:00,ai llm new meta llama 31 huggingfacecometallamame,https://twitter.com/chswiger/status/1815797433475162125,1815797433475162112
12,2024-07-23 17:25:00+00:00,shorter short person short let hope earnings google tesla aint brilliant,https://twitter.com/AyJayirl/status/1815800423992668575,1815800423992668672
13,2024-07-23 16:46:00+00:00,2024moonmission established grid tesla tower across world transmit sustainable free energy ra 221211014 doubt sushant energy wonder across world justiceforsushantsinghrajput impose ipc 302 inssrcase 49months injustice 2sushant,https://twitter.com/alienjaadoo/status/1815790507546783970,1815790507546784000
14,2024-07-23 17:12:00+00:00,enjoy amd tsm arm tqqq smtc nvda avgo smci tsla dq mu shop meta aapl amzn sava sbux bear alert 72324 qqq spy spx dji ixic stockmarket stockstobuy stocksinfocus stocktowatch stockstotrade stock inflation bear short put,https://twitter.com/JoelGoesDigital/status/1815797184354234434,1815797184354234368
15,2024-07-23 17:25:00+00:00,fsd v125 incoming incredible tesla make much larger smarter model work even car many year old hardware 3not latest computercameras hw4 major update dramatically reduce required intervention mile per intervention also fully combine driving model city highway unified supermodel big step closer unsupervised fsd robotaxi much underappreciated go tesla team,https://twitter.com/JoshuaSegeren/status/1815800399305269402,1815800399305269504
16,2024-07-23 15:35:00+00:00,qqq beautiful run forecast let go goog need come u longs meta amzn msft arm following forecast,https://twitter.com/StockPatternPro/status/1815772818472055154,1815772818472055040
17,2024-07-23 16:50:00+00:00,fk elon fk tesla ev trump gop buy support stop buying ev dems libs he spitting face supporting antiev trump,https://twitter.com/DarkWebWarrior/status/1815791517497229337,1815791517497229312
18,2024-07-23 17:04:00+00:00,rgc scary price action halt go bull mstr clsk mara iren sq coin nvda tsla meta aapl amzn googl smci spy bitcoin miningmafia,https://twitter.com/Krystof2000/status/1815795066310696968,1815795066310696960
19,2024-07-23 11:01:00+00:00,tsla googl er close today go bull mstr clsk mara iren sq coin nvda tsla meta aapl amzn googl smci spy bitcoin miningmafia,https://twitter.com/Krystof2000/status/1815703697034539516,1815703697034539520
20,2024-07-23 17:01:00+00:00,there apple intelligence meta ai latter coming soon meta quest 3 headset technews artificialintelligence aapl meta msft techeblogcommetaaiquest,https://twitter.com/techeblog/status/1815794493670510627,1815794493670510592
21,2024-07-23 17:25:00+00:00,typical grift fee year tsla bid buy elons company cult celebrates success,https://twitter.com/SPXTrades/status/1815800298025443531,1815800298025443584
22,2024-07-23 14:51:00+00:00,stop trying avoid loss instead anticipate risk accordingly tsla,https://twitter.com/pdicarlotrader/status/1815761678992093391,1815761678992093440
23,2024-07-23 15:23:00+00:00,like repost support message elonmusk please allow lower subscription price tsla live continue 𝕏,https://twitter.com/ValueAnalyst1/status/1815769800242802946,1815769800242802944
24,2024-07-23 17:24:00+00:00,comcast already recovered 18 day cmcsa aapl tsla gm spot amc gme goog googl crwd lmt ko,https://twitter.com/StockSavvyJax/status/1815800255004434673,1815800255004434688
25,2024-07-23 17:25:00+00:00,tsla bottom youre bullish earnings 270315cs,https://twitter.com/FakeInvestor/status/1815800324797702348,1815800324797702400
26,2024-07-23 17:25:00+00:00,need peer trade optionsstocksfutures comment trade let connect following everyone nvda qqq spy iwm aapl tsla msft blk amzn gme amc xau nq e,https://twitter.com/MrTooPaid/status/1815800472042615037,1815800472042615040
27,2024-07-23 17:26:00+00:00,yalls thought investing iep carl icahn legend company hasnt best recently nvda tsla aapl crwd amc gme goog googl ko lmt,https://twitter.com/StockSavvyJax/status/1815800575302189381,1815800575302189312
28,2024-07-23 17:23:00+00:00,remember tesla massively cut production q2 majority incremental sale inventory going get expensive tesla increase production q3 cash operating basis tsla,https://twitter.com/PolitiReality/status/1815799831564013886,1815799831564013824
29,2024-07-23 17:24:00+00:00,spx slingshot tsla rocket,https://twitter.com/tyutchev/status/1815800137697960185,1815800137697960192
30,2024-07-23 17:21:00+00:00,another cybertruck natural state tsla,https://twitter.com/JamesVictorino2/status/1815799467125203031,1815799467125202944
31,2024-07-23 17:01:00+00:00,market waiting googl tsla,https://twitter.com/PeloSwing/status/1815794381514801155,1815794381514801152
32,2024-07-23 17:05:00+00:00,orderflow tesla bull 240 hold 280 possible 246 tsla,https://twitter.com/TicTocTick/status/1815795301749334103,1815795301749334016
33,2024-07-23 17:23:00+00:00,tsla curio who playing tsla earnings playing call put straddle would love compare group straddled bought one call one put looking big move one direction spy nvda amd googl ko vz mmm amzn wmt btc,https://twitter.com/itsthedoctor25/status/1815799871636447257,1815799871636447232
34,2024-07-22 21:53:00+00:00,actual reason woke mind virus narcissistic douchebag father tsla twtr,https://twitter.com/kr0mb0pul0smike/status/1815505534302515375,1815505534302515456
35,2024-07-23 17:23:00+00:00,tsla car company,https://twitter.com/PopsSpiffy/status/1815799963156373756,1815799963156373760
36,2024-07-23 17:22:00+00:00,f never buy zerodays dead right get wrekt pullback zero edge lfg qqq qqq tsla spy,https://twitter.com/AquanautST1/status/1815799729483341929,1815799729483341824
37,2024-07-23 17:22:00+00:00,else think tsla need test 190,https://twitter.com/OptionsUnleash1/status/1815799694293098849,1815799694293098752
38,2024-07-23 17:22:00+00:00,watching see anyone try pump tsla report bell position,https://twitter.com/Flynning2/status/1815799590400282958,1815799590400282880
39,2024-07-23 17:24:00+00:00,hopefully powerful upward storm,https://twitter.com/TslaGroupie/status/1815800231876796718,1815800231876796672
40,2024-07-23 15:00:00+00:00,breaking listen earnings call live stocktwits kicking tsla come call stay banter stocktwitscommarketscalen thanks friend quartr_app hooking u live feed,https://twitter.com/Stocktwits/status/1815763896231248281,1815763896231248384
41,2024-07-23 16:19:00+00:00,yo mate created meta prediction video world 2024 6 popular archetype let see close deck percentage week 3 watch yewtubel5bsmayx7w4 playpokemon pokemontcg,https://twitter.com/zapdostcg/status/1815783894727168073,1815783894727168000
42,2024-07-23 17:26:00+00:00,course im wrong predicted meta google openai manipulation limited u im u either im talking politics forget said woke thats past ok still one big agi conglomerate matter call hold medium people mind 𝕏 believe stand 𝕏ai v themai keep calling wokeai maybe another name would better 𝕏 cancel suggesting rest ai influenced might believe old twitter file feel meta people mind every day surely paranoid conspiracy right go ahead defend cancel say programmed fool 78 time shame,https://twitter.com/Ashiga13/status/1815800599012860179,1815800599012860160
43,2024-07-23 14:48:00+00:00,week ago meta removed instagram video discussing interview hamas official facebook immediately removing latest article kamala harris record israel people post dropsitenewscompcankamal,https://twitter.com/jeremyscahill/status/1815761026513588439,1815761026513588480
44,2024-07-23 17:23:00+00:00,7 today ouch gm,https://twitter.com/TslaPopInvestor/status/1815800016654475313,1815800016654475264
45,2024-07-23 17:25:00+00:00,sound nice need live area like,https://twitter.com/TslaGroupie/status/1815800351712313367,1815800351712313344
46,2024-07-23 17:25:00+00:00,would amazing see kid look scared death,https://twitter.com/TslaGroupie/status/1815800493865853048,1815800493865852928
47,2024-07-23 17:26:00+00:00,year ago peter thiel told zuck meta need rebrand towards younger audience secret fb older millennials millennialsgenz naturally take position society mogul see necessary stay culturally relevant,https://twitter.com/ballofpotat/status/1815800584504549458,1815800584504549376
48,2024-07-23 17:26:00+00:00,dont get anyone ignore fact kama meta reason fade must b due cope holding boden see ya 50m anon,https://twitter.com/glpromotions7/status/1815800577550385622,1815800577550385664
49,2024-07-23 17:26:00+00:00,meta warns eu regulatory effort risk bloc missing ai advance isecuritythinkingcapcomt9,https://twitter.com/evanderburg/status/1815800555580842238,1815800555580842240
50,2024-07-23 17:25:00+00:00,meta grabbed torch openness google sprinting ahead,https://twitter.com/donktoia/status/1815800537209532592,1815800537209532672
51,2024-07-23 17:25:00+00:00,ngl eruption 3 gen meta mid 2022 early 2023 worse,https://twitter.com/Vindicol/status/1815800508428214577,1815800508428214528
52,2024-07-23 17:25:00+00:00,rep pump,https://twitter.com/ChadzMeta/status/1815800525939491243,1815800525939491328
53,2024-07-23 17:25:00+00:00,demo,https://twitter.com/ollama/status/1815800516003135808,1815800516003135744
54,2024-07-23 17:25:00+00:00,arent meta slave like,https://twitter.com/Desislav27/status/1815800508403110019,1815800508403110144
55,2024-07-23 17:25:00+00:00,meta engineer goldfish brain forgot said rather conservative thing massive scale early fusion model start probably scaling phase meta,https://twitter.com/TheXeophon/status/1815800461234168277,1815800461234168320
56,2024-07-23 17:25:00+00:00,open source ai path forward meta aboutfbcomnews202407op,https://twitter.com/1seahorse1/status/1815800458612482461,1815800458612482560
57,2024-07-23 16:27:00+00:00,fuck meta fuck censorship,https://twitter.com/SarcasmStardust/status/1815785747632574933,1815785747632574976
58,2024-07-23 17:25:00+00:00,boggy meta live,https://twitter.com/_leorossini/status/1815800447921447146,1815800447921447168
59,2024-07-23 17:25:00+00:00,wild,https://twitter.com/ChadzMeta/status/1815800346784195026,1815800346784195072
